sample_ID,filetype,filename,path,data_type,production,coverage,deepconsensus_coverage,deepconsensus_filename,deepconsensus_path,ccs_algorithm,DeepConsensus_version,study,title,accession,bioproject_accession,biosample_accession,design_description,notes,generator_contact,generator_facility,library_ID,library_strategy,library_source,library_selection,library_layout,shear_method,size_selection,platform,instrument_model,seq_plate_chemistry_version,polymerase_version,total_reads,total_bp,total_Gbp,mean,min,max,N25,N50,N75,quartile_25,quartile_50,quartile_75,ntsm_score,MM_tag,primrose_filename,check,delta,sample_id,working_path,output_name,upload_path
HG03834,bam,m64043_220109_060731-bc1012.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03834/raw_data/PacBio_HiFi/m64043_220109_060731-bc1012.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,13.0,14.47,HG03834.m64043_220109_060731.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03834/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03834.m64043_220109_060731.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732286,PRJNA701308,SAMN33621958,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03834_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1927254,40253924320,40.25,20886,365.0,58988.0,19083,20657,22877,18844,20303,22326,,True,,True,34,HG03834-m64043_220109_060731-bc1012.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03834/raw_data/PacBio_HiFi/m64043_220109_060731-bc1012.5mc.hifi_reads.bam,m64043_220109_060731-bc1012.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG03834-m64043_220109_060731-bc1012.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/3c672eeb-fcd3-4825-abed-799685589d9a/m64043_220109_060731-bc1012.fixed_kinetics.hifi_reads.bam
NA18971,bam,m64043_220705_120954-bc1011.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/NA18971/raw_data/PacBio_HiFi/m64043_220705_120954-bc1011.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,11.2,12.3,NA18971.m64043_220705_120954.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/NA18971/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA18971.m64043_220705_120954.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732282,PRJNA701308,SAMN33621961,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,NA18971_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1663617,34591963353,34.59,20793,249.0,65996.0,18634,21002,23888,18069,20318,23028,,True,,True,33,NA18971-m64043_220705_120954-bc1011.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/NA18971/raw_data/PacBio_HiFi/m64043_220705_120954-bc1011.5mc.hifi_reads.bam,m64043_220705_120954-bc1011.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/NA18971-m64043_220705_120954-bc1011.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/c9697314-c5d9-48df-9bcc-3b7551714dcf/m64043_220705_120954-bc1011.fixed_kinetics.hifi_reads.bam
NA20805,bam,m64136_220730_113921-bc1020.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m64136_220730_113921-bc1020.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,13.3,14.77,NA20805.m64136_220730_113921.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/NA20805/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA20805.m64136_220730_113921.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732281,PRJNA701308,SAMN33621962,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,NA20805_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1986077,41078853991,41.08,20683,61.0,72987.0,19203,20770,22581,18939,20471,22226,,True,,True,34,NA20805-m64136_220730_113921-bc1020.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m64136_220730_113921-bc1020.5mc.hifi_reads.bam,m64136_220730_113921-bc1020.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/NA20805-m64136_220730_113921-bc1020.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/c6c4f44f-d7c4-4a3b-aab2-b3971d210032/m64136_220730_113921-bc1020.fixed_kinetics.hifi_reads.bam
HG00140,bam,m64136_220717_152248-bc1018.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG00140/raw_data/PacBio_HiFi/m64136_220717_152248-bc1018.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,11.0,12.64,HG00140.m64136_220717_152248.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00140/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00140.m64136_220717_152248.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732295,PRJNA701308,SAMN33621941,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG00140_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1550035,34068521767,34.07,21979,51.0,68045.0,19100,21722,25987,18559,20771,24336,,True,,True,34,HG00140-m64136_220717_152248-bc1018.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG00140/raw_data/PacBio_HiFi/m64136_220717_152248-bc1018.5mc.hifi_reads.bam,m64136_220717_152248-bc1018.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG00140-m64136_220717_152248-bc1018.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/00712c0f-2d75-4e99-bbdc-349be9cb409d/m64136_220717_152248-bc1018.fixed_kinetics.hifi_reads.bam
HG00323,bam,m64043_220728_173215-bc1016.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG00323/raw_data/PacBio_HiFi/m64043_220728_173215-bc1016.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,2.2,2.43,HG00140.m64043_220728_173215.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00323/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00323.m64043_220728_173215.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732294,PRJNA701308,SAMN33621942,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG00323_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,316229,6741622889,6.74,21318,62.0,51718.0,19395,21416,23864,18987,20930,23238,,True,,True,34,HG00323-m64043_220728_173215-bc1016.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG00323/raw_data/PacBio_HiFi/m64043_220728_173215-bc1016.5mc.hifi_reads.bam,m64043_220728_173215-bc1016.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG00323-m64043_220728_173215-bc1016.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/bb30297a-c094-4847-96ff-1338220b290c/m64043_220728_173215-bc1016.fixed_kinetics.hifi_reads.bam
HG00408,bam,m64136_211113_063830-bc1002.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG00408/raw_data/PacBio_HiFi/m64136_211113_063830-bc1002.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,12.5,14.31,HG00408.m64136_211113_063830.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00408/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00408.m64136_211113_063830.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732283,PRJNA701308,SAMN33621943,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG00408_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,2008291,38660030224,38.66,19250,124.0,59031.0,16802,18580,22446,16510,17982,21042,,True,,True,34,HG00408-m64136_211113_063830-bc1002.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG00408/raw_data/PacBio_HiFi/m64136_211113_063830-bc1002.5mc.hifi_reads.bam,m64136_211113_063830-bc1002.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG00408-m64136_211113_063830-bc1002.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/4cc88a69-0f8b-4896-9ab7-34b7309ec0d9/m64136_211113_063830-bc1002.fixed_kinetics.hifi_reads.bam
HG00597,bam,m64043_211222_184851-bc1021.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG00597/raw_data/PacBio_HiFi/m64043_211222_184851-bc1021.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,4.3,4.84,HG01261.m64043_211222_184851.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00597/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00597.m64043_211222_184851.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732280,PRJNA701308,SAMN33621944,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG00597_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,849916,13455521650,13.46,15831,124.0,38317.0,15074,15865,16687,15003,15777,16605,,True,,True,34,HG00597-m64043_211222_184851-bc1021.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG00597/raw_data/PacBio_HiFi/m64043_211222_184851-bc1021.5mc.hifi_reads.bam,m64043_211222_184851-bc1021.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG00597-m64043_211222_184851-bc1021.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/cf0ee07a-09da-4c28-ac5d-d62b5c689cd4/m64043_211222_184851-bc1021.fixed_kinetics.hifi_reads.bam
HG01261,bam,m64136_211105_181124-bc1001.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG01261/raw_data/PacBio_HiFi/m64136_211105_181124-bc1001.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,9.7,12.33,HG01261.m64136_211105_181124.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG01261/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01261.m64136_211105_181124.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732278,PRJNA701308,SAMN33621946,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG01261_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1438147,30182743796,30.18,20987,986.0,58704.0,18395,20237,24263,18104,19655,22562,,True,,True,34,HG01261-m64136_211105_181124-bc1001.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG01261/raw_data/PacBio_HiFi/m64136_211105_181124-bc1001.5mc.hifi_reads.bam,m64136_211105_181124-bc1001.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG01261-m64136_211105_181124-bc1001.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/9471cc0c-1289-4e82-80d2-294d6150e068/m64136_211105_181124-bc1001.fixed_kinetics.hifi_reads.bam
HG01975,bam,m64043_211222_184851-bc1003.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG01975/raw_data/PacBio_HiFi/m64043_211222_184851-bc1003.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,1.9,2.14,HG01261.m64043_211222_184851.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG01975/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01975.m64043_211222_184851.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732277,PRJNA701308,SAMN33621947,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG01975_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,295158,5813671901,5.81,19696,811.0,67517.0,17814,19237,21478,17631,18899,20818,,True,,True,34,HG01975-m64043_211222_184851-bc1003.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG01975/raw_data/PacBio_HiFi/m64043_211222_184851-bc1003.5mc.hifi_reads.bam,m64043_211222_184851-bc1003.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG01975-m64043_211222_184851-bc1003.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/4ab1b3d0-437f-4274-b21a-b40d91e58617/m64043_211222_184851-bc1003.fixed_kinetics.hifi_reads.bam
HG02015,bam,m64043_210901_164337-bc1022.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02015/raw_data/PacBio_HiFi/m64043_210901_164337-bc1022.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,18.8,11.95,HG02015.m64043_210901_164337.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02015/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02015.m64043_210901_164337.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732276,PRJNA701308,SAMN33621948,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG02015_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,3075646,58139125879,58.14,18903,51.0,373990.0,16510,18970,22812,15928,17686,21174,,True,,True,18,HG02015-m64043_210901_164337-bc1022.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02015/raw_data/PacBio_HiFi/m64043_210901_164337-bc1022.5mc.hifi_reads.bam,m64043_210901_164337-bc1022.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG02015-m64043_210901_164337-bc1022.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/f9202949-8efd-41fe-978b-566557a9e66f/m64043_210901_164337-bc1022.fixed_kinetics.hifi_reads.bam
HG02056,bam,m64136_211120_043838-bc1009.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02056/raw_data/PacBio_HiFi/m64136_211120_043838-bc1009.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,8.8,11.3,HG02056.m64136_211120_043838.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02056/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02056.m64136_211120_043838.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732275,PRJNA701308,SAMN33621949,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG02056_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1369700,27141258277,27.14,19815,116.0,50015.0,18068,19682,22217,17748,19225,21357,,True,,True,34,HG02056-m64136_211120_043838-bc1009.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02056/raw_data/PacBio_HiFi/m64136_211120_043838-bc1009.5mc.hifi_reads.bam,m64136_211120_043838-bc1009.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG02056-m64136_211120_043838-bc1009.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/692d9a23-3a4b-4f32-96bd-64ed5ad8c453/m64136_211120_043838-bc1009.fixed_kinetics.hifi_reads.bam
HG02129,bam,m64136_220422_181133-bc1001.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02129/raw_data/PacBio_HiFi/m64136_220422_181133-bc1001.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,12.0,13.97,HG02129.m64136_220422_181133.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02129/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02129.m64136_220422_181133.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732274,PRJNA701308,SAMN33621950,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG02129_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1943961,37306593554,37.31,19191,139.0,65275.0,16939,19334,21674,16313,18805,20933,,True,,True,28,HG02129-m64136_220422_181133-bc1001.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02129/raw_data/PacBio_HiFi/m64136_220422_181133-bc1001.5mc.hifi_reads.bam,m64136_220422_181133-bc1001.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG02129-m64136_220422_181133-bc1001.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/bcfb78fd-1ddd-4a30-a54b-727b19f4e833/m64136_220422_181133-bc1001.fixed_kinetics.hifi_reads.bam
HG02155,bam,m64136_220701_181202-bc1012.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02155/raw_data/PacBio_HiFi/m64136_220701_181202-bc1012.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,11.1,13.02,HG02155.m64136_220701_181202.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02155/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02155.m64136_220701_181202.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732293,PRJNA701308,SAMN33621951,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG02155_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1746882,34332255688,34.33,19653,69.0,63056.0,17224,19369,22944,16848,18635,21767,,True,,True,36,HG02155-m64136_220701_181202-bc1012.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02155/raw_data/PacBio_HiFi/m64136_220701_181202-bc1012.5mc.hifi_reads.bam,m64136_220701_181202-bc1012.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG02155-m64136_220701_181202-bc1012.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/9bf82a9b-580f-41d5-a697-de1b581ba09a/m64136_220701_181202-bc1012.fixed_kinetics.hifi_reads.bam
HG02258,bam,m64043_211220_160211-bc1011.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02258/raw_data/PacBio_HiFi/m64043_211220_160211-bc1011.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,12.9,14.84,HG02258.m64043_211220_160211.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02258/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02258.m64043_211220_160211.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732292,PRJNA701308,SAMN33621952,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG02258_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1948134,40089424862,40.09,20578,100.0,50640.0,18894,20440,22488,18651,20107,22012,,True,,True,34,HG02258-m64043_211220_160211-bc1011.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02258/raw_data/PacBio_HiFi/m64043_211220_160211-bc1011.5mc.hifi_reads.bam,m64043_211220_160211-bc1011.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG02258-m64043_211220_160211-bc1011.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/3338297d-f8ad-473d-86f9-d8bc379ce0d0/m64043_211220_160211-bc1011.fixed_kinetics.hifi_reads.bam
HG02273,bam,m64043_220501_041051-bc1002.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02273/raw_data/PacBio_HiFi/m64043_220501_041051-bc1002.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,12.6,14.28,HG02273.m64043_220501_041051.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02273/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02273.m64043_220501_041051.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732291,PRJNA701308,SAMN33621953,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG02273_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1904184,39207885275,39.21,20590,139.0,60518.0,17739,20923,23937,17281,20032,22984,,True,,True,34,HG02273-m64043_220501_041051-bc1002.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02273/raw_data/PacBio_HiFi/m64043_220501_041051-bc1002.5mc.hifi_reads.bam,m64043_220501_041051-bc1002.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG02273-m64043_220501_041051-bc1002.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/2ae28a4a-c5b8-4ad0-a6fa-bf7988bf5f47/m64043_220501_041051-bc1002.fixed_kinetics.hifi_reads.bam
HG02965,bam,m64043_220717_152237-bc1017.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02965/raw_data/PacBio_HiFi/m64043_220717_152237-bc1017.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,12.9,15.06,HG02965.m64043_220717_152237.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02965/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02965.m64043_220717_152237.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732290,PRJNA701308,SAMN33621954,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG02965_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1934110,40119820394,40.12,20743,61.0,67060.0,18087,20257,24333,17692,19502,22679,,True,,True,31,HG02965-m64043_220717_152237-bc1017.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02965/raw_data/PacBio_HiFi/m64043_220717_152237-bc1017.5mc.hifi_reads.bam,m64043_220717_152237-bc1017.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG02965-m64043_220717_152237-bc1017.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/02b2780c-9fe1-484d-b606-ff6d09dfaa94/m64043_220717_152237-bc1017.fixed_kinetics.hifi_reads.bam
HG02976,bam,m64043_220726_203720-bc1009.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02976/raw_data/PacBio_HiFi/m64043_220726_203720-bc1009.5mc.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year3,4.9,5.39,HG03195.m64043_220726_203720.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG02976/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02976.m64043_220726_203720.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR23732289,PRJNA701308,SAMN33621955,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG02976_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,755542,15045982932,15.05,19914,205.0,57617.0,18278,19846,21842,18011,19503,21372,,True,,True,36,HG02976-m64043_220726_203720-bc1009.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02976/raw_data/PacBio_HiFi/m64043_220726_203720-bc1009.5mc.hifi_reads.bam,m64043_220726_203720-bc1009.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG02976-m64043_220726_203720-bc1009.5mc.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/fada8de5-f618-45de-837c-9b6c568db473/m64043_220726_203720-bc1009.fixed_kinetics.hifi_reads.bam
