path,sample_id,total_reads,filename,title,study,bioproject_accession,accession,biosample_accession,library_id,data_type,filetype,cell_type,generator_facility,production,iso_filename,platform_unit_1,platform_unit_2,barcode,basecalling_version,platform,instrument_model,iso_library_id,ccs_algorithm,pbtrim_version,jasmine_version,lima_version,refine_version,library_strategy,library_source,library_selection,library_layout,shear_method,size_selection,design_description,polymerase_version,seq_plate_chemistry_version,pool,ntsm_score,similarity,check-flnc reads,generator_contact
s3://human-pangenomics/working/HPRC/HG00658/raw_data/PacBio_Kinnex/HG00658.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam,HG00658,17537411,HG00658.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG00658.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-4.bam,m84081_240721_062628_s1,m84081_240721_042704_s2,bc08,5,PACBIO,REVIO,HPRC_Kinnex_Pool_11,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool11,0.1554,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG00706/raw_data/PacBio_Kinnex/HG00706.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam,HG00706,18556044,HG00706.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG00706.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-3.bam,m84081_240712_233953_s3,m84081_240714_053249_s2,bc03,5,PACBIO,REVIO,HPRC_Kinnex_Pool_3,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool3,0.144322,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG00738/raw_data/PacBio_Kinnex/HG00738.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam,HG00738,12066735,HG00738.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG00738.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-4.bam,m84081_240712_233953_s3,m84081_240714_053249_s2,bc04,5,PACBIO,REVIO,HPRC_Kinnex_Pool_3,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool3,0.177031,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_Kinnex/HG01074.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam,HG01074,11352094,HG01074.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01074.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-7.bam,m84081_240719_223349_s3,m84081_240720_003316_s4,bc11,5,PACBIO,REVIO,HPRC_Kinnex_Pool_10,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool10,0.177329,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_Kinnex/HG01081.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam,HG01081,18138156,HG01081.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01081.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-2.bam,m84081_240719_223349_s3,m84081_240720_003316_s4,bc02,5,PACBIO,REVIO,HPRC_Kinnex_Pool_10,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool10,0.178306,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01099/raw_data/PacBio_Kinnex/HG01099.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam,HG01099,13316490,HG01099.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01099.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-3.bam,m84081_240715_195907_s2,m84081_240715_215836_s1,bc03,5,PACBIO,REVIO,HPRC_Kinnex_Pool_6,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool6,0.172214,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_Kinnex/HG01150.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam,HG01150,16993721,HG01150.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01150.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-5.bam,m84081_240721_062628_s1,m84081_240721_042704_s2,bc09,5,PACBIO,REVIO,HPRC_Kinnex_Pool_11,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool11,0.186822,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01192/raw_data/PacBio_Kinnex/HG01192.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam,HG01192,15775380,HG01192.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01192.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-7.bam,m84081_240719_183458_s2,m84081_240719_203427_s1,bc07,5,PACBIO,REVIO,HPRC_Kinnex_Pool_9,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool9,0.165745,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01252/raw_data/PacBio_Kinnex/HG01252.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam,HG01252,16171830,HG01252.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01252.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-8.bam,m84081_240721_062628_s1,m84081_240721_042704_s2,bc12,5,PACBIO,REVIO,HPRC_Kinnex_Pool_11,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool11,0.154644,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01255/raw_data/PacBio_Kinnex/HG01255.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam,HG01255,15967591,HG01255.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01255.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-5.bam,m84081_240712_233953_s3,m84081_240714_053249_s2,bc05,5,PACBIO,REVIO,HPRC_Kinnex_Pool_3,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool3,0.162336,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01258/raw_data/PacBio_Kinnex/HG01258.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,HG01258,17467823,HG01258.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01258.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-6.bam,m84081_240712_194046_s2,m84081_240717_095021_s3,bc10,5,PACBIO,REVIO,HPRC_Kinnex_Pool_1,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool1,0.160436,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01261/raw_data/PacBio_Kinnex/HG01261.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam,HG01261,16569458,HG01261.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01261.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-4.bam,m84081_240715_195907_s2,m84081_240715_215836_s1,bc04,5,PACBIO,REVIO,HPRC_Kinnex_Pool_6,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool6,0.172258,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01346/raw_data/PacBio_Kinnex/HG01346.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam,HG01346,20299109,HG01346.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01346.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-6.bam,m84081_240712_233953_s3,m84081_240714_053249_s2,bc06,5,PACBIO,REVIO,HPRC_Kinnex_Pool_3,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool3,0.15328,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01358/raw_data/PacBio_Kinnex/HG01358.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,HG01358,15130112,HG01358.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01358.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-7.bam,m84081_240712_194046_s2,m84081_240717_095021_s3,bc11,5,PACBIO,REVIO,HPRC_Kinnex_Pool_1,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool1,0.159002,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01361/raw_data/PacBio_Kinnex/HG01361.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,HG01361,16959564,HG01361.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01361.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-8.bam,m84081_240712_194046_s2,m84081_240717_095021_s3,bc12,5,PACBIO,REVIO,HPRC_Kinnex_Pool_1,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool1,0.166086,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01433/raw_data/PacBio_Kinnex/HG01433.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam,HG01433,19428777,HG01433.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01433.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-5.bam,m84081_240715_195907_s2,m84081_240715_215836_s1,bc05,5,PACBIO,REVIO,HPRC_Kinnex_Pool_6,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool6,0.155898,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01496/raw_data/PacBio_Kinnex/HG01496.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam,HG01496,18989268,HG01496.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01496.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-6.bam,m84081_240715_195907_s2,m84081_240715_215836_s1,bc06,5,PACBIO,REVIO,HPRC_Kinnex_Pool_6,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool6,0.159418,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01530/raw_data/PacBio_Kinnex/HG01530.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,HG01530,18941197,HG01530.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01530.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-7.bam,m84081_240724_065335_s1,m84081_240724_045406_s2,bc11,5,PACBIO,REVIO,HPRC_Kinnex_Pool_16,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool16,0.164869,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01784/raw_data/PacBio_Kinnex/HG01784.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,HG01784,21049068,HG01784.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01784.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-8.bam,m84081_240724_065335_s1,m84081_240724_045406_s2,bc12,5,PACBIO,REVIO,HPRC_Kinnex_Pool_16,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool16,0.157203,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01786/raw_data/PacBio_Kinnex/HG01786.lymph.m84081_240728_071012_s1-m84081_240728_051033_s2.flnc.bam,HG01786,16075474,HG01786.lymph.m84081_240728_071012_s1-m84081_240728_051033_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01786.lymph.m84081_240728_071012_s1-m84081_240728_051033_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-7.bam,m84081_240728_071012_s1,m84081_240728_051033_s2,bc11,5,PACBIO,REVIO,HPRC_Kinnex_Pool_19,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool19,0.165338,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01884/raw_data/PacBio_Kinnex/HG01884.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam,HG01884,17230581,HG01884.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01884.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-7.bam,m84081_240715_195907_s2,m84081_240715_215836_s1,bc07,5,PACBIO,REVIO,HPRC_Kinnex_Pool_6,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool6,0.16478,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01891/raw_data/PacBio_Kinnex/HG01891.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,HG01891,18896124,HG01891.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01891.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-1.bam,m84081_240712_194046_s2,m84081_240717_095021_s3,bc05,5,PACBIO,REVIO,HPRC_Kinnex_Pool_1,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool1,0.155427,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01934/raw_data/PacBio_Kinnex/HG01934.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam,HG01934,19800834,HG01934.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01934.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-8.bam,m84081_240715_195907_s2,m84081_240715_215836_s1,bc08,5,PACBIO,REVIO,HPRC_Kinnex_Pool_6,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool6,0.155479,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01940/raw_data/PacBio_Kinnex/HG01940.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam,HG01940,22363243,HG01940.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01940.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-2.bam,m84081_240721_062628_s1,m84081_240721_042704_s2,bc06,5,PACBIO,REVIO,HPRC_Kinnex_Pool_11,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool11,0.141536,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01943/raw_data/PacBio_Kinnex/HG01943.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,HG01943,19708108,HG01943.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01943.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-5.bam,m84081_240715_235807_s3,m84081_240716_015737_s4,bc09,5,PACBIO,REVIO,HPRC_Kinnex_Pool_7,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool7,0.153421,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01960/raw_data/PacBio_Kinnex/HG01960.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam,HG01960,14552038,HG01960.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01960.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-3.bam,m84081_240719_183458_s2,m84081_240719_203427_s1,bc03,5,PACBIO,REVIO,HPRC_Kinnex_Pool_9,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool9,0.174559,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01969/raw_data/PacBio_Kinnex/HG01969.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam,HG01969,12005365,HG01969.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01969.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-6.bam,m84081_240721_062628_s1,m84081_240721_042704_s2,bc10,5,PACBIO,REVIO,HPRC_Kinnex_Pool_11,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool11,0.167561,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01975/raw_data/PacBio_Kinnex/HG01975.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam,HG01975,19380665,HG01975.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01975.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-1.bam,m84081_240719_183458_s2,m84081_240719_203427_s1,bc01,5,PACBIO,REVIO,HPRC_Kinnex_Pool_9,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool9,0.143189,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/HG01981/raw_data/PacBio_Kinnex/HG01981.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,HG01981,21593908,HG01981.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,HG01981.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-6.bam,m84081_240715_235807_s3,m84081_240716_015737_s4,bc10,5,PACBIO,REVIO,HPRC_Kinnex_Pool_7,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool7,0.166944,1,TRUE,iviolich@ucsc.edu
