filename,filetype,title,sample_ID,biosample_accession,library_ID,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,assembly,shear_method,size_selection,seq_kit,basecaller,basecaller_version,basecaller_model,generator_facility,generator_contact,notes,path,ntsm_score,read_N50,total_Gbp,coverage,100kb+,200kb+,300kb+,400kb+,500kb+,1Mb+,whales,accession,study,bioproject_accession,production,sequencing_chemistry
02_08_22_R941_HG00558_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG00558,HG00558,SAMN33758780,02_08_22_R941_HG00558,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,assembly,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00558/raw_data/nanopore/guppy_6/02_08_22_R941_HG00558_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.312169,100937,64.14,19.44,9.82,2.77,0.63,0.18,0.07,0.0,10,SRR26373403,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
02_08_22_R941_HG00558_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG00558,HG00558,SAMN33758780,02_08_22_R941_HG00558,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,assembly,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00558/raw_data/nanopore/guppy_6/02_08_22_R941_HG00558_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.352575,95821,50.46,15.29,7.29,1.98,0.43,0.12,0.05,0.0,12,SRR26373403,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
02_08_22_R941_HG00558_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG00558,HG00558,SAMN33758780,02_08_22_R941_HG00558,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,assembly,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00558/raw_data/nanopore/guppy_6/02_08_22_R941_HG00558_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.374149,97461,65.0,19.7,9.58,2.55,0.54,0.15,0.06,0.0,13,SRR26373403,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
07_27_21_R941_HG00597_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG00597,HG00597,SAMN33621944,07_27_21_R941_HG00597,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,assembly,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00597/raw_data/nanopore/guppy_6/07_27_21_R941_HG00597_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.312985,77949,117.05,35.47,12.58,1.95,0.36,0.1,0.03,0.0,2,SRR26373396,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
07_27_21_R941_HG00597_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG00597,HG00597,SAMN33621944,07_27_21_R941_HG00597,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,assembly,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00597/raw_data/nanopore/guppy_6/07_27_21_R941_HG00597_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.338146,77976,119.79,36.3,12.95,2.1,0.43,0.11,0.03,0.0,2,SRR26373396,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
07_27_21_R941_HG00597_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG00597,HG00597,SAMN33621944,07_27_21_R941_HG00597,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,assembly,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00597/raw_data/nanopore/guppy_6/07_27_21_R941_HG00597_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.453926,74934,14.19,4.3,1.44,0.21,0.03,0.01,0.0,0.0,0,SRR26373396,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_GM18612_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of GM18612,GM18612,SAMN33621960,06_28_22_R941_GM18612,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,unaligned,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18612/raw_data/nanopore/guppy_6/06_28_22_R941_GM18612_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.329798,84839,92.45,28.01,11.6,2.49,0.42,0.1,0.04,0.0,2,SRR26373409,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
07_27_21_R941_HG00597_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG00597,HG00597,SAMN33621944,07_27_21_R941_HG00597,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,assembly,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00597/raw_data/nanopore/guppy_6/07_27_21_R941_HG00597_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.413863,78817,23.87,7.23,2.6,0.39,0.06,0.01,0.0,0.0,0,SRR26373396,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
03_01_22_R941_HG00639_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG00639,HG00639,SAMN33758781,03_01_22_R941_HG00639,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,unaligned,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00639/raw_data/nanopore/guppy_6/03_01_22_R941_HG00639_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.338452,88735,101.69,30.82,13.5,3.21,0.55,0.1,0.03,0.0,4,SRR26373402,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
03_01_22_R941_HG00639_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG00639,HG00639,SAMN33758781,03_01_22_R941_HG00639,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,unaligned,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00639/raw_data/nanopore/guppy_6/03_01_22_R941_HG00639_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.347786,88325,97.09,29.42,12.8,3.0,0.54,0.09,0.02,0.0,0,SRR26373402,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
03_01_22_R941_HG00639_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG00639,HG00639,SAMN33758781,03_01_22_R941_HG00639,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,unaligned,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00639/raw_data/nanopore/guppy_6/03_01_22_R941_HG00639_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.345697,88377,84.25,25.53,11.14,2.69,0.48,0.09,0.02,0.0,3,SRR26373402,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
02_17_22_R941_HG01074_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG01074,HG01074,SAMN33758782,02_17_22_R941_HG01074,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,assembly,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG01074/raw_data/nanopore/guppy_6/02_17_22_R941_HG01074_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.378887,93003,85.01,25.76,11.93,3.19,0.68,0.18,0.06,0.0,4,SRR26373401,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
02_17_22_R941_HG01074_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG01074,HG01074,SAMN33758782,02_17_22_R941_HG01074,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,assembly,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG01074/raw_data/nanopore/guppy_6/02_17_22_R941_HG01074_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.370613,90778,92.24,27.95,12.64,3.4,0.79,0.25,0.11,0.01,22,SRR26373401,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
02_17_22_R941_HG01074_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG01074,HG01074,SAMN33758782,02_17_22_R941_HG01074,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,assembly,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG01074/raw_data/nanopore/guppy_6/02_17_22_R941_HG01074_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.404218,89548,77.56,23.5,10.44,2.71,0.58,0.17,0.06,0.0,6,SRR26373401,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
06_28_22_R941_GM18747_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of GM18747,GM18747,SAMN33758797,06_28_22_R941_GM18747,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,assembly,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18747/raw_data/nanopore/guppy_6/06_28_22_R941_GM18747_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.326619,79877,80.94,24.53,9.59,2.2,0.36,0.05,0.01,0.0,0,SRR26373388,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
03_01_22_R941_HG01081_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG01081,HG01081,SAMN33758783,03_01_22_R941_HG01081,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,unaligned,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG01081/raw_data/nanopore/guppy_6/03_01_22_R941_HG01081_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.419744,82757,44.57,13.51,5.51,1.26,0.2,0.03,0.01,0.0,0,SRR26373400,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
03_01_22_R941_HG01081_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG01081,HG01081,SAMN33758783,03_01_22_R941_HG01081,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,unaligned,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG01081/raw_data/nanopore/guppy_6/03_01_22_R941_HG01081_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.354066,79502,93.45,28.32,11.0,2.38,0.37,0.06,0.02,0.0,1,SRR26373400,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
03_01_22_R941_HG01081_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG01081,HG01081,SAMN33758783,03_01_22_R941_HG01081,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,unaligned,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG01081/raw_data/nanopore/guppy_6/03_01_22_R941_HG01081_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.345031,81570,94.66,28.68,11.47,2.55,0.4,0.07,0.02,0.0,2,SRR26373400,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
03_01_22_R941_HG01081_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG01081,HG01081,SAMN33758783,03_01_22_R941_HG01081,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,unaligned,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG01081/raw_data/nanopore/guppy_6/03_01_22_R941_HG01081_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.364588,83915,99.55,30.17,12.42,2.68,0.39,0.07,0.02,0.0,1,SRR26373400,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
09_08_21_R941_HG01192_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG01192,HG01192,SAMN33621945,09_08_21_R941_HG01192,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,unaligned,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG01192/raw_data/nanopore/guppy_6/09_08_21_R941_HG01192_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.36009,93439,65.28,19.78,9.23,2.6,0.58,0.14,0.05,0.0,10,SRR26373425,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
09_08_21_R941_HG01192_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG01192,HG01192,SAMN33621945,09_08_21_R941_HG01192,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,unaligned,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG01192/raw_data/nanopore/guppy_6/09_08_21_R941_HG01192_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.341194,96482,45.46,13.78,6.63,1.75,0.35,0.07,0.02,0.0,0,SRR26373425,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
09_08_21_R941_HG01192_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,Oxford Nanopore sequencing of HG01192,HG01192,SAMN33621945,09_08_21_R941_HG01192,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,unaligned,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,University of California Santa Cruz,iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG01192/raw_data/nanopore/guppy_6/09_08_21_R941_HG01192_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.383568,96610,53.82,16.31,7.86,2.12,0.44,0.09,0.03,0.0,5,SRR26373425,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year3,R941
02_08_22_R941_HG01252_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,,,HG01252,,02_08_22_R941_HG01252,,,,,,,,unaligned reads with 5mC mods,,no shear,no SS,,,,,,,,s3://human-pangenomics/working/HPRC/HG01252/raw_data/nanopore/guppy_6/02_08_22_R941_HG01252_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.331159,80723,46.52,14.1,5.27,0.89,0.19,0.04,0.01,0.0,0,,,,UCSC_HPRC_nanopore_Year3,R941
02_08_22_R941_HG01252_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,,,HG01252,,02_08_22_R941_HG01252,,,,,,,,unaligned reads with 5mC mods,,no shear,no SS,,,,,,,,s3://human-pangenomics/working/HPRC/HG01252/raw_data/nanopore/guppy_6/02_08_22_R941_HG01252_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.339225,80454,49.73,15.07,5.63,1.02,0.23,0.07,0.03,0.0,4,,,,UCSC_HPRC_nanopore_Year3,R941
02_08_22_R941_HG01252_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,,,HG01252,,02_08_22_R941_HG01252,,,,,,,,unaligned reads with 5mC mods,,no shear,no SS,,,,,,,,s3://human-pangenomics/working/HPRC/HG01252/raw_data/nanopore/guppy_6/02_08_22_R941_HG01252_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.310941,77916,60.58,18.36,6.55,1.11,0.24,0.07,0.03,0.0,3,,,,UCSC_HPRC_nanopore_Year3,R941
09_14_22_R941_HG01530_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,,,HG01530,,09_14_22_R941_HG01530,,,,,,,,unaligned reads with 5mC mods,,no shear,no SS,,,,,,,,s3://human-pangenomics/working/HPRC/HG01530/raw_data/nanopore/guppy_6/09_14_22_R941_HG01530_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.373646,80614,56.39,17.09,6.91,2.13,0.65,0.19,0.06,0.0,4,,,,UCSC_HPRC_nanopore_Year3,R941
09_14_22_R941_HG01530_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,,,HG01530,,09_14_22_R941_HG01530,,,,,,,,unaligned reads with 5mC mods,,no shear,no SS,,,,,,,,s3://human-pangenomics/working/HPRC/HG01530/raw_data/nanopore/guppy_6/09_14_22_R941_HG01530_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.370886,75444,62.94,19.07,7.19,2.14,0.66,0.2,0.06,0.0,1,,,,UCSC_HPRC_nanopore_Year3,R941
09_14_22_R941_HG01530_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,,,HG01530,,09_14_22_R941_HG01530,,,,,,,,unaligned reads with 5mC mods,,no shear,no SS,,,,,,,,s3://human-pangenomics/working/HPRC/HG01530/raw_data/nanopore/guppy_6/09_14_22_R941_HG01530_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.39413,73858,59.17,17.93,6.49,1.77,0.49,0.14,0.04,0.0,2,,,,UCSC_HPRC_nanopore_Year3,R941
09_14_22_R941_HG01784_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,,,HG01784,,09_14_22_R941_HG01784,,,,,,,,unaligned reads with 5mC mods,,no shear,no SS,,,,,,,,s3://human-pangenomics/working/HPRC/HG01784/raw_data/nanopore/guppy_6/09_14_22_R941_HG01784_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.352992,76764,75.57,22.9,8.62,2.16,0.52,0.14,0.05,0.0,4,,,,UCSC_HPRC_nanopore_Year3,R941
09_14_22_R941_HG01784_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,,,HG01784,,09_14_22_R941_HG01784,,,,,,,,unaligned reads with 5mC mods,,no shear,no SS,,,,,,,,s3://human-pangenomics/working/HPRC/HG01784/raw_data/nanopore/guppy_6/09_14_22_R941_HG01784_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.367476,72441,84.4,25.58,8.93,2.11,0.5,0.14,0.04,0.0,1,,,,UCSC_HPRC_nanopore_Year3,R941
09_14_22_R941_HG01784_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,,,HG01784,,09_14_22_R941_HG01784,,,,,,,,unaligned reads with 5mC mods,,no shear,no SS,,,,,,,,s3://human-pangenomics/working/HPRC/HG01784/raw_data/nanopore/guppy_6/09_14_22_R941_HG01784_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.374443,70230,74.22,22.49,7.55,1.71,0.39,0.11,0.03,0.0,0,,,,UCSC_HPRC_nanopore_Year3,R941
03_01_22_R941_HG01940_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,,,HG01940,,03_01_22_R941_HG01940,,,,,,,,unaligned reads with 5mC mods,,no shear,no SS,,,,,,,,s3://human-pangenomics/working/HPRC/HG01940/raw_data/nanopore/guppy_6/03_01_22_R941_HG01940_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.329193,87902,92.0,27.88,12.13,3.05,0.66,0.18,0.06,0.0,5,,,,UCSC_HPRC_nanopore_Year3,R941
03_01_22_R941_HG01940_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,,,HG01940,,03_01_22_R941_HG01940,,,,,,,,unaligned reads with 5mC mods,,no shear,no SS,,,,,,,,s3://human-pangenomics/working/HPRC/HG01940/raw_data/nanopore/guppy_6/03_01_22_R941_HG01940_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.332433,86686,85.7,25.97,11.09,2.7,0.57,0.15,0.05,0.0,3,,,,UCSC_HPRC_nanopore_Year3,R941
03_01_22_R941_HG01940_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,,,HG01940,,03_01_22_R941_HG01940,,,,,,,,unaligned reads with 5mC mods,,no shear,no SS,,,,,,,,s3://human-pangenomics/working/HPRC/HG01940/raw_data/nanopore/guppy_6/03_01_22_R941_HG01940_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.311553,84815,71.28,21.6,9.03,2.2,0.47,0.12,0.04,0.0,1,,,,UCSC_HPRC_nanopore_Year3,R941
08_03_21_R941_HG01960_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,,,HG01960,,08_03_21_R941_HG01960,,,,,,,,unaligned reads with 5mC mods,,no shear,no SS,,,,,,,,s3://human-pangenomics/working/HPRC/HG01960/raw_data/nanopore/guppy_6/08_03_21_R941_HG01960_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.354958,76744,35.44,10.74,3.64,0.54,0.13,0.04,0.02,0.0,2,,,,UCSC_HPRC_nanopore_Year3,R941
08_03_21_R941_HG01960_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,,,HG01960,,08_03_21_R941_HG01960,,,,,,,,unaligned reads with 5mC mods,,no shear,no SS,,,,,,,,s3://human-pangenomics/working/HPRC/HG01960/raw_data/nanopore/guppy_6/08_03_21_R941_HG01960_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.292281,74685,92.37,27.99,9.21,1.45,0.36,0.12,0.05,0.0,12,,,,UCSC_HPRC_nanopore_Year3,R941
