sample_id,mapping_info,bam,bai,cov_gz,stats_tsv,conservative_stats_tsv,bigwig,high_mapq_bigwig,high_clip_bigwig
HG02300,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02300/hprc_r2/assembly_qc/read_alignments/hifi/HG02300.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02300/hprc_r2/assembly_qc/read_alignments/hifi/HG02300.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02300/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02300.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02300/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02300.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02300/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02300.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02300/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02300.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02300/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02300.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02300/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02300.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG02523,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02523/hprc_r2/assembly_qc/read_alignments/hifi/HG02523.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02523/hprc_r2/assembly_qc/read_alignments/hifi/HG02523.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02523/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02523.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02523/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02523.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02523/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02523.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02523/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02523.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02523/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02523.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02523/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02523.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG02615,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02615/hprc_r2/assembly_qc/read_alignments/hifi/HG02615.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02615/hprc_r2/assembly_qc/read_alignments/hifi/HG02615.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02615/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02615.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02615/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02615.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02615/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02615.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02615/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02615.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02615/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02615.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02615/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02615.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG02698,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02698/hprc_r2/assembly_qc/read_alignments/hifi/HG02698.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02698/hprc_r2/assembly_qc/read_alignments/hifi/HG02698.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02698/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02698.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02698/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02698.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02698/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02698.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02698/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02698.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02698/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02698.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02698/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02698.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03704,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03704/hprc_r2/assembly_qc/read_alignments/hifi/HG03704.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03704/hprc_r2/assembly_qc/read_alignments/hifi/HG03704.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03704/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03704.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03704/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03704.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03704/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03704.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03704/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03704.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03704/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03704.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03704/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03704.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03710,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03710/hprc_r2/assembly_qc/read_alignments/hifi/HG03710.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03710/hprc_r2/assembly_qc/read_alignments/hifi/HG03710.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03710/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03710.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03710/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03710.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03710/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03710.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03710/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03710.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03710/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03710.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03710/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03710.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03831,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03831/hprc_r2/assembly_qc/read_alignments/hifi/HG03831.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03831/hprc_r2/assembly_qc/read_alignments/hifi/HG03831.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03831/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03831.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03831/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03831.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03831/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03831.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03831/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03831.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03831/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03831.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03831/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03831.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG04115,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04115/hprc_r2/assembly_qc/read_alignments/hifi/HG04115.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04115/hprc_r2/assembly_qc/read_alignments/hifi/HG04115.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04115/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG04115.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04115/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG04115.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04115/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG04115.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04115/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG04115.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04115/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG04115.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04115/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG04115.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG04199,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04199/hprc_r2/assembly_qc/read_alignments/hifi/HG04199.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04199/hprc_r2/assembly_qc/read_alignments/hifi/HG04199.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04199/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG04199.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04199/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG04199.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04199/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG04199.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04199/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG04199.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04199/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG04199.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG04199/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG04199.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG02572,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02572/hprc_r2/assembly_qc/read_alignments/hifi/HG02572.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02572/hprc_r2/assembly_qc/read_alignments/hifi/HG02572.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02572/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02572.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02572/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02572.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02572/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02572.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02572/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02572.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02572/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02572.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02572/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG02572.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG01934,hifi_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01934/hprc_r2/assembly_qc/read_alignments/hifi/HG01934.hifi_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01934/hprc_r2/assembly_qc/read_alignments/hifi/HG01934.hifi_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01934/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01934.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01934/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01934.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01934/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01934.hifi_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01934/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01934.hifi_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01934/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01934.hifi_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01934/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG01934.hifi_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
