sample_id,mapping_info,alignment_link,hap1_assembly_name,hap1_assembly,hap2_assembly_name,hap2_assembly,hap2_pileup_bigwig,hap2_pileup_bed,hap1_pileup_bigwig,hap1_pileup_bed,hap1_pileup_bed_s3_path,hap1_pileup_bigwig_s3_path,hap2_pileup_bigwig_s3_path,hap2_pileup_bed_s3_path
HG02135,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02135/hprc_r2/assembly_qc/read_alignments/ont/HG02135.R941_minimap2_2.28.corrected.bam,HG02135_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02135/assemblies/freeze_2/HG02135_pat_hprc_r2_v1.0.1.fa.gz,HG02135_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02135/assemblies/freeze_2/HG02135_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG02135/analysis/hprc_modkit_pileup_outputs/54539d5f-012a-4d21-9f65-66b74d4de215/HG02135_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02135/analysis/hprc_modkit_pileup_outputs/2c21e6ea-7044-423b-84ad-624fb0fd9d57/HG02135_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG02135/analysis/hprc_modkit_pileup_outputs/5e268786-3e0c-4273-9967-9167615ea8e6/HG02135_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02135/analysis/hprc_modkit_pileup_outputs/2c21e6ea-7044-423b-84ad-624fb0fd9d57/HG02135_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02135/assemblies/freeze_2/annotation/methylation/ont/HG02135_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02135/assemblies/freeze_2/annotation/methylation/ont/HG02135_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02135/assemblies/freeze_2/annotation/methylation/ont/HG02135_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02135/assemblies/freeze_2/annotation/methylation/ont/HG02135_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG02257,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02257/hprc_r2/assembly_qc/read_alignments/ont/HG02257.R941_minimap2_2.28.corrected.bam,HG02257_pat_hprc_r2_v1.1.0,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02257/assemblies/freeze_2/HG02257_pat_hprc_r2_v1.1.0.fa.gz,HG02257_mat_hprc_r2_v1.1.0,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02257/assemblies/freeze_2/HG02257_mat_hprc_r2_v1.1.0.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG02257/analysis/hprc_modkit_pileup_outputs/8b84b3c3-490f-4dae-ae45-f0731114fc04/HG02257_mat_hprc_r2_v1.1.0.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02257/analysis/hprc_modkit_pileup_outputs/c87c5b9e-04ec-479e-9a51-4b5222cf839a/HG02257_mat_hprc_r2_v1.1.0.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG02257/analysis/hprc_modkit_pileup_outputs/ce548f50-125e-4c27-8f6e-cbea486e8fa5/HG02257_pat_hprc_r2_v1.1.0.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02257/analysis/hprc_modkit_pileup_outputs/c87c5b9e-04ec-479e-9a51-4b5222cf839a/HG02257_pat_hprc_r2_v1.1.0.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02257/assemblies/freeze_2/annotation/methylation/ont/HG02257_pat_hprc_r2_v1.1.0.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02257/assemblies/freeze_2/annotation/methylation/ont/HG02257_pat_hprc_r2_v1.1.0.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02257/assemblies/freeze_2/annotation/methylation/ont/HG02257_mat_hprc_r2_v1.1.0.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02257/assemblies/freeze_2/annotation/methylation/ont/HG02257_mat_hprc_r2_v1.1.0.R941_minimap2_2.28.CpG_pileup.bed
HG02668,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02668/hprc_r2/assembly_qc/read_alignments/ont/HG02668.R941_minimap2_2.28.corrected.bam,HG02668_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/HG02668_pat_hprc_r2_v1.0.1.fa.gz,HG02668_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/HG02668_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG02668/analysis/hprc_modkit_pileup_outputs/403ef6c5-2be1-46cf-90db-a8e34e969d2e/HG02668_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02668/analysis/hprc_modkit_pileup_outputs/3a1fe240-e13b-4723-b99c-f060ed1a5405/HG02668_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG02668/analysis/hprc_modkit_pileup_outputs/0c9de44b-ccf7-4687-a6c8-73f4d841e27c/HG02668_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02668/analysis/hprc_modkit_pileup_outputs/3a1fe240-e13b-4723-b99c-f060ed1a5405/HG02668_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/annotation/methylation/ont/HG02668_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/annotation/methylation/ont/HG02668_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/annotation/methylation/ont/HG02668_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/annotation/methylation/ont/HG02668_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG02717,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02717/hprc_r2/assembly_qc/read_alignments/ont/HG02717.R941_minimap2_2.28.corrected.bam,HG02717_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/HG02717_pat_hprc_r2_v1.0.1.fa.gz,HG02717_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/HG02717_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG02717/analysis/hprc_modkit_pileup_outputs/2f1b9d01-6b3d-40a6-a040-9a390ceb672e/HG02717_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02717/analysis/hprc_modkit_pileup_outputs/7fe5d7be-f44e-4ad6-8804-bae3a5af7031/HG02717_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG02717/analysis/hprc_modkit_pileup_outputs/39e66a7d-8106-488d-9a1c-3764558cc32f/HG02717_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02717/analysis/hprc_modkit_pileup_outputs/7fe5d7be-f44e-4ad6-8804-bae3a5af7031/HG02717_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/annotation/methylation/ont/HG02717_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/annotation/methylation/ont/HG02717_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/annotation/methylation/ont/HG02717_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/annotation/methylation/ont/HG02717_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG02809,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02809/hprc_r2/assembly_qc/read_alignments/ont/HG02809.R941_minimap2_2.28.corrected.bam,HG02809_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/HG02809_pat_hprc_r2_v1.0.1.fa.gz,HG02809_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/HG02809_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG02809/analysis/hprc_modkit_pileup_outputs/7121b6a0-5af4-49a2-866e-11d36e65a40b/HG02809_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02809/analysis/hprc_modkit_pileup_outputs/1296c148-10af-46a9-9ee4-09b04a47c081/HG02809_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG02809/analysis/hprc_modkit_pileup_outputs/884bbed5-c5ff-4737-9097-4ea60154000d/HG02809_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02809/analysis/hprc_modkit_pileup_outputs/1296c148-10af-46a9-9ee4-09b04a47c081/HG02809_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/annotation/methylation/ont/HG02809_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/annotation/methylation/ont/HG02809_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/annotation/methylation/ont/HG02809_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/annotation/methylation/ont/HG02809_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG03017,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03017/hprc_r2/assembly_qc/read_alignments/ont/HG03017.R941_minimap2_2.28.corrected.bam,HG03017_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/HG03017_pat_hprc_r2_v1.0.1.fa.gz,HG03017_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/HG03017_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG03017/analysis/hprc_modkit_pileup_outputs/6664ff12-8bb4-43a1-9f36-293ebd2f92df/HG03017_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG03017/analysis/hprc_modkit_pileup_outputs/f8308f18-4273-4207-abfa-9db648c1ea10/HG03017_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG03017/analysis/hprc_modkit_pileup_outputs/77ea1116-c984-48f6-9e6e-2688eae1692d/HG03017_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG03017/analysis/hprc_modkit_pileup_outputs/f8308f18-4273-4207-abfa-9db648c1ea10/HG03017_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/annotation/methylation/ont/HG03017_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/annotation/methylation/ont/HG03017_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/annotation/methylation/ont/HG03017_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/annotation/methylation/ont/HG03017_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG03041,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03041/hprc_r2/assembly_qc/read_alignments/ont/HG03041.R941_minimap2_2.28.corrected.bam,HG03041_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/HG03041_pat_hprc_r2_v1.0.1.fa.gz,HG03041_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/HG03041_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG03041/analysis/hprc_modkit_pileup_outputs/6bcd6b94-7f0f-4ba1-86a0-d4d8891c8a45/HG03041_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG03041/analysis/hprc_modkit_pileup_outputs/077134c1-fe6e-47ff-aa67-79a028ff66dc/HG03041_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG03041/analysis/hprc_modkit_pileup_outputs/d930770e-e77b-47e0-85ac-b7f1d137af52/HG03041_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG03041/analysis/hprc_modkit_pileup_outputs/077134c1-fe6e-47ff-aa67-79a028ff66dc/HG03041_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/annotation/methylation/ont/HG03041_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/annotation/methylation/ont/HG03041_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/annotation/methylation/ont/HG03041_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/annotation/methylation/ont/HG03041_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG03239,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03239/hprc_r2/assembly_qc/read_alignments/ont/HG03239.R941_minimap2_2.28.corrected.bam,HG03239_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03239/assemblies/freeze_2/HG03239_pat_hprc_r2_v1.0.1.fa.gz,HG03239_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03239/assemblies/freeze_2/HG03239_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG03239/analysis/hprc_modkit_pileup_outputs/fbe121ef-2639-4cd3-ad6a-0e227cf388f4/HG03239_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG03239/analysis/hprc_modkit_pileup_outputs/f0abf6ee-3374-41d2-adf7-4b33d9d89858/HG03239_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG03239/analysis/hprc_modkit_pileup_outputs/a8709c86-a7a5-4faf-885d-47bb38015d04/HG03239_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG03239/analysis/hprc_modkit_pileup_outputs/f0abf6ee-3374-41d2-adf7-4b33d9d89858/HG03239_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03239/assemblies/freeze_2/annotation/methylation/ont/HG03239_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03239/assemblies/freeze_2/annotation/methylation/ont/HG03239_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03239/assemblies/freeze_2/annotation/methylation/ont/HG03239_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03239/assemblies/freeze_2/annotation/methylation/ont/HG03239_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG03516,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03516/hprc_r2/assembly_qc/read_alignments/ont/HG03516.R941_minimap2_2.28.corrected.bam,HG03516_pat_hprc_r2_v1.1.0,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03516/assemblies/freeze_2/HG03516_pat_hprc_r2_v1.1.0.fa.gz,HG03516_mat_hprc_r2_v1.1.0,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03516/assemblies/freeze_2/HG03516_mat_hprc_r2_v1.1.0.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG03516/analysis/hprc_modkit_pileup_outputs/0e5a9928-f981-4ec1-a8c4-0516f3e0ef8d/HG03516_mat_hprc_r2_v1.1.0.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG03516/analysis/hprc_modkit_pileup_outputs/f971e835-8b90-4eb9-af74-05b864e36f3c/HG03516_mat_hprc_r2_v1.1.0.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG03516/analysis/hprc_modkit_pileup_outputs/5696caf4-d321-4b33-9057-f84285fbd73a/HG03516_pat_hprc_r2_v1.1.0.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG03516/analysis/hprc_modkit_pileup_outputs/f971e835-8b90-4eb9-af74-05b864e36f3c/HG03516_pat_hprc_r2_v1.1.0.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03516/assemblies/freeze_2/annotation/methylation/ont/HG03516_pat_hprc_r2_v1.1.0.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03516/assemblies/freeze_2/annotation/methylation/ont/HG03516_pat_hprc_r2_v1.1.0.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03516/assemblies/freeze_2/annotation/methylation/ont/HG03516_mat_hprc_r2_v1.1.0.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03516/assemblies/freeze_2/annotation/methylation/ont/HG03516_mat_hprc_r2_v1.1.0.R941_minimap2_2.28.CpG_pileup.bed
HG03804,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03804/hprc_r2/assembly_qc/read_alignments/ont/HG03804.R941_minimap2_2.28.corrected.bam,HG03804_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03804/assemblies/freeze_2/HG03804_pat_hprc_r2_v1.0.1.fa.gz,HG03804_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03804/assemblies/freeze_2/HG03804_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG03804/analysis/hprc_modkit_pileup_outputs/e9ff966c-30b0-4cb6-a44f-4a756285b193/HG03804_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG03804/analysis/hprc_modkit_pileup_outputs/f2c5df70-b51f-4310-af67-e1d9c01f2876/HG03804_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG03804/analysis/hprc_modkit_pileup_outputs/1533d93c-0d17-41bf-95c0-4f7cc6b6fc41/HG03804_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG03804/analysis/hprc_modkit_pileup_outputs/f2c5df70-b51f-4310-af67-e1d9c01f2876/HG03804_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03804/assemblies/freeze_2/annotation/methylation/ont/HG03804_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03804/assemblies/freeze_2/annotation/methylation/ont/HG03804_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03804/assemblies/freeze_2/annotation/methylation/ont/HG03804_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03804/assemblies/freeze_2/annotation/methylation/ont/HG03804_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
