sample_id,overlap_filtered_path_asat,public_link_asat,public_link_hsat,public_link_rm,aws_fasta,cenSatAnnotations
HG02723_paternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG02723-paternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG02723/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG02723-paternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG02723/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG02723.paternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG02723/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG02723.paternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC_PLUS/HG02723/assemblies/year1_f1_assembly_v2_genbank/HG02723.paternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG02723_paternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG02723.paternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG02818_maternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG02818-maternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG02818/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG02818-maternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG02818/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG02818.maternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG02818/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG02818.maternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC_PLUS/HG02818/assemblies/year1_f1_assembly_v2_genbank/HG02818.maternal.f1_assembly_v2_genbank.fa.gz,
HG02818_paternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG02818-paternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG02818/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG02818-paternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG02818/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG02818.paternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG02818/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG02818.paternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC_PLUS/HG02818/assemblies/year1_f1_assembly_v2_genbank/HG02818.paternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG02818_paternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG02818.paternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG02886_maternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG02886-maternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG02886/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG02886-maternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG02886/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG02886.maternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG02886/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG02886.maternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC/HG02886/assemblies/year1_f1_assembly_v2_genbank/HG02886.maternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG02886_maternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG02886.maternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG02886_paternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG02886-paternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG02886/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG02886-paternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG02886/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG02886.paternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG02886/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG02886.paternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC/HG02886/assemblies/year1_f1_assembly_v2_genbank/HG02886.paternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG02886_paternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG02886.paternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG03098_maternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG03098-maternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03098/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG03098-maternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03098/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG03098.maternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03098/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG03098.maternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC_PLUS/HG03098/assemblies/year1_f1_assembly_v2_genbank/HG03098.maternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG03098_maternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG03098.maternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG03098_paternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG03098-paternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03098/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG03098-paternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03098/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG03098.paternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03098/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG03098.paternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC_PLUS/HG03098/assemblies/year1_f1_assembly_v2_genbank/HG03098.paternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG03098_paternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG03098.paternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG03453_maternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG03453-maternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03453/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG03453-maternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03453/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG03453.maternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03453/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG03453.maternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC/HG03453/assemblies/year1_f1_assembly_v2_genbank/HG03453.maternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG03453_maternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG03453.maternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG03453_paternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG03453-paternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03453/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG03453-paternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03453/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG03453.paternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03453/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG03453.paternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC/HG03453/assemblies/year1_f1_assembly_v2_genbank/HG03453.paternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG03453_paternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG03453.paternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG03486_maternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG03486-maternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03486/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG03486-maternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03486/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG03486.maternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03486/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG03486.maternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC_PLUS/HG03486/assemblies/year1_f1_assembly_v2_genbank/HG03486.maternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG03486_maternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG03486.maternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG03486_paternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG03486-paternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03486/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG03486-paternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03486/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG03486.paternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03486/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG03486.paternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC_PLUS/HG03486/assemblies/year1_f1_assembly_v2_genbank/HG03486.paternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG03486_paternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG03486.paternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG03492_maternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG03492-maternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03492/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG03492-maternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03492/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG03492.maternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03492/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG03492.maternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC_PLUS/HG03492/assemblies/year1_f1_assembly_v2_genbank/HG03492.maternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG03492_maternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG03492.maternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG03492_paternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG03492-paternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03492/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG03492-paternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03492/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG03492.paternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG03492/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG03492.paternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC_PLUS/HG03492/assemblies/year1_f1_assembly_v2_genbank/HG03492.paternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG03492_paternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG03492.paternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG03516_maternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG03516-maternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03516/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG03516-maternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03516/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG03516.maternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03516/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG03516.maternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC/HG03516/assemblies/year1_f1_assembly_v2_genbank/HG03516.maternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG03516_maternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG03516.maternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG03516_paternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG03516-paternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03516/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG03516-paternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03516/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG03516.paternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03516/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG03516.paternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC/HG03516/assemblies/year1_f1_assembly_v2_genbank/HG03516.paternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG03516_paternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG03516.paternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG03540_maternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG03540-maternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03540/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG03540-maternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03540/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG03540.maternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03540/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG03540.maternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC/HG03540/assemblies/year1_f1_assembly_v2_genbank/HG03540.maternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG03540_maternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG03540.maternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG03540_paternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG03540-paternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03540/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG03540-paternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03540/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG03540.paternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03540/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG03540.paternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC/HG03540/assemblies/year1_f1_assembly_v2_genbank/HG03540.paternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG03540_paternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG03540.paternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG03579_maternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG03579-maternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03579/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG03579-maternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03579/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG03579.maternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03579/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG03579.maternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC/HG03579/assemblies/year1_f1_assembly_v2_genbank/HG03579.maternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG03579_maternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG03579.maternal.f1_assembly_v2_genbank_rm.cenSat.bed
HG03579_paternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-HG03579-paternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03579/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-HG03579-paternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03579/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/HG03579.paternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03579/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/HG03579.paternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC/HG03579/assemblies/year1_f1_assembly_v2_genbank/HG03579.paternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/HG03579_paternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/HG03579.paternal.f1_assembly_v2_genbank_rm.cenSat.bed
NA18906_maternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-NA18906-maternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/NA18906/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-NA18906-maternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/NA18906/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/NA18906.maternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/NA18906/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/NA18906.maternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC_PLUS/NA18906/assemblies/year1_f1_assembly_v2_genbank/NA18906.maternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/NA18906_maternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/NA18906.maternal.f1_assembly_v2_genbank_rm.cenSat.bed
NA18906_paternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-NA18906-paternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/NA18906/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-NA18906-paternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/NA18906/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/NA18906.paternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/NA18906/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/NA18906.paternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC_PLUS/NA18906/assemblies/year1_f1_assembly_v2_genbank/NA18906.paternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/NA18906_paternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/NA18906.paternal.f1_assembly_v2_genbank_rm.cenSat.bed
NA19240_maternal,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/asat_overlap_filtered/AS-HOR+SF-vs-NA19240-maternal.overlap_filtered.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/NA19240/assemblies/year1_f1_assembly_v2_genbank/annotation/asat/AS-HOR%2BSF-vs-NA19240-maternal.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/NA19240/assemblies/year1_f1_assembly_v2_genbank/annotation/hsat/NA19240.maternal.f1_assembly_v2_genbank.HSat2and3_Regions.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/NA19240/assemblies/year1_f1_assembly_v2_genbank/annotation/repeat_masker/NA19240.maternal.f1_assembly_v2_genbank_rm.bed,s3://human-pangenomics/working/HPRC_PLUS/NA19240/assemblies/year1_f1_assembly_v2_genbank/NA19240.maternal.f1_assembly_v2_genbank.fa.gz,/private/groups/hprc/qc_hmm_flagger/hprc_intermediate_assembly/assembly_qc/hprc_r1/censat/runs_toil_slurm/NA19240_maternal/analysis/centromereAnnotation_customized_hprc_r1_outputs/NA19240.maternal.f1_assembly_v2_genbank_rm.cenSat.bed
